imdb_id,name,total_gross,total_num_of_shows,avg_ticket_price,tota_num_of_attendees
tt0119572,LOVE JONES (Party at the Parkway) (<a target=”_blank” href=http://www.brownpapertickets.com/event/441786>Purchase Tickets Online</a>),262,1,8.0,32.75
tt0119654,MEN IN BLACK (Blockbuster Night) (<a target=”_blank” href=http://brownpapertickets.com/event/1556169>Purchase Tickets Online</a>),147,1,8.0,18.375
tt0119879,PERDITA DURANGO (Parkway Classics) (<a target=”_blank” href=http://www.brownpapertickets.com/event/418546>Purchase Tickets Online</a>),198,1,8.0,24.75
tt0120094,SELENA--TOTALLY SOLD OUT!! (Staff Pick Night) (FNL),1035,1,8.0,129.375
tt0120601,BEING JOHN MALKOVICH (New Parkway Cult Night) (FNL) (<a target=”_blank” href=http://brownpapertickets.com/event/1556224>Purchase Tickets Online</a>),129,1,8.0,16.125
tt0120611,BLADE (Halloween) (<a target=”_blank” href=http://brownpapertickets.com/event/2420695>Purchase Tickets Online</a>),261,1,8.0,32.625
tt0120669,"FEAR AND LOATHING IN LAS VEGAS (Parkway Classics)  <a target=""_blank"" href=""http://www.brownpapertickets.com/event/356479"">Purchase Tickets Online</a>",327,1,6.0,54.5
tt0120693,HALF BAKED (Uptown Urban) (FNL) (<a target=”_blank” href=http://brownpapertickets.com/event/620274>Purchase Tickets Online</a>),162,1,8.0,20.25
tt0120737,"LORD OF THE RINGS MOVIE MARATHON (<a target=""_blank"" href=""http://www.brownpapertickets.com/event/354370"">Purchase Tickets Online</a>)",720,1,6.0,120.0
tt0120794,"THE PRINCE OF EGYPT, co-presented by San Francisco Jewish Film Festival (SFJFF Kids) (<a target=”_blank” href=http://brownpapertickets.com/event/554974>Purchase Tickets Online</a>)",48,1,8.0,6.0
tt0129167,THE IRON GIANT (Animation KO) (<a target=”_blank” href=http://brownpapertickets.com/event/916917>Purchase Tickets Online</a>),98,1,8.0,12.25
tt0133093,THE MATRIX (Parkway Classics) (<a target=”_blank” href=http://brownpapertickets.com/event/697929>Purchase Tickets Online</a>),356,1,8.0,44.5
tt0143348,"LONE WOLF AND CUB: BABY CART IN PERIL, co-presented by Soja Martial Arts (Martial Arts Matinee) (<a target=”_blank” href=http://brownpapertickets.com/event/560717>Purchase Tickets Online</a>)",278,1,8.0,34.75
tt0152468,"SLAMNATION, co-presented by The National Poetry Slam and featuring a live poetry performance and a short film (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/764493>Purchase Tickets Online</a>)",270,1,10.0,27.0
tt0166924,MULHOLLAND DRIVE (Parkway Classics) (<a target=”_blank” href=http://brownpapertickets.com/event/588932>Purchase Tickets Online</a>),318,1,8.0,39.75
tt0177789,GALAXY QUEST (Parkway Classics) (<a target=”_blank” href=http://brownpapertickets.com/event/1691824>Purchase Tickets Online</a>),367,1,8.0,45.875
tt0179116,BUT I'M A CHEERLEADER (SQM) (<a target=”_blank” href=http://brownpapertickets.com/event/516040>Purchase Tickets Online</a>),132,1,8.0,16.5
tt0181875,ALMOST FAMOUS (Philip Seymour Hoffman Tribute) (<a target=”_blank” href=http://brownpapertickets.com/event/577228>Purchase Tickets Online</a>),206,1,8.0,25.75
tt0185125,"ALL ABOUT MY MOTHER (<a target=""_blank"" href=""http://www.brownpapertickets.com/event/356433"">Purchase Tickets Online</a>)",86,1,6.0,14.3333333333333
tt0190332,"CROUCHING TIGER, HIDDEN DRAGON (Parkway Classics) (<a target=”_blank” href=http://brownpapertickets.com/event/1773343>Purchase Tickets Online</a>)",268,1,8.0,33.5
tt0190641,POKEMON: THE FIRST MOVIE - MEWTWO STRIKES BACK (Animation K.O.!) (<a target=”_blank” href=http://brownpapertickets.com/event/1387950>Purchase Tickets Online</a>),200,1,8.0,25.0
tt0200642,FOR Y'UR HEIGHT ONLY (<a target=”_blank” href=http://brownpapertickets.com/event/451885>Purchase Tickets Online</a>) (Thrillville Theater),112,1,8.0,14.0
tt0203009,"MOULIN ROUGE with the Barely Legal Crowd Pleasers (<a target=""_blank"" href=""http://www.brownpapertickets.com/event/397745"">Purchase Tickets Online</a>)",280,1,10.0,28.0
tt0206634,CHILDREN OF MEN (Parkway Classics) (<a target=”_blank” href=http://brownpapertickets.com/event/2475338>Purchase Tickets Online</a>),472,1,8.0,59.0
tt0209144,MEMENTO (Parkway Classics) (<a target=”_blank” href=http://brownpapertickets.com/event/1644867>Purchase Tickets Online</a>),96,1,8.0,12.0
tt0211915,AMELIE (Parkway Classics) (<a target=”_blank” href=https://ticketing.us.veezi.com/purchase/331?siteToken=P5WXdOEJ3Eq2eHbZHTAtbg%3D%3D>Purchase Tickets Online</a>),456,1,8.0,57.0
tt0218839,BEST IN SHOW (Parkway Classics) (<a target=”_blank” href=http://brownpapertickets.com/event/662698>Purchase Tickets Online</a>),96,1,8.0,12.0
tt0243655,WET HOT AMERICAN SUMMER (<a target=”_blank” href=http://brownpapertickets.com/event/447970>Purchase Tickets Online</a>) (Party at the Parkway),392,1,8.0,49.0
tt0255549,"REBELS WITH A CAUSE with Filmmakers in attendance! (Doc Night at The New Parkway) <a target=""_blank"" href=""http://www.brownpapertickets.com/event/409120"">Purchase Tickets Online</a>",460,1,8.0,57.5
tt0259484,PAID IN FULL (Party at the Parkway) (<a target=”_blank” href=http://www.brownpapertickets.com/event/441830>Purchase Tickets Online</a>),174,1,6.0,29.0
tt0265666,THE ROYAL TENENBAUMS (Parkway Classics) (<a target=”_blank” href=http://brownpapertickets.com/event/749975>Purchase Tickets Online</a>),508,1,8.0,63.5
tt0266308,"BATTLE ROYALE (<a target=""_blank"" href=""http://www.tugg.com/events/3874"">Purchase Tickets Online</a>)",361,1,12.0,30.0833333333333
tt0272338,PUNCH DRUNK LOVE (Philip Seymour Hoffman Tribute) (<a target=”_blank” href=http://brownpapertickets.com/event/577226>Purchase Tickets Online</a>),150,1,8.0,18.75
tt0275277,COWBOY BEBOP: THE MOVIE (Animation K.O.) (<a target=”_blank” href=http://brownpapertickets.com/event/1644710>Purchase Tickets Online</a>),1264,1,8.0,158.0
tt0281190,SHOTTAS (Uptown Urban) (<a target=”_blank” href=http://brownpapertickets.com/event/564570>Purchase Tickets Online</a>),80,1,8.0,10.0
tt0282948,"THE SECRETS OF SILICON VALLEY, co-presented by The Berkeley FILM Foundation and featuring a post-film Q&A with directors Alan Snitow and Deborah Kaufman (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/2221648>Purchase Tickets Online</a>)",389,1,10.0,38.9
tt0299658,CHICAGO (Party at the Parkway) (<a target=”_blank” href=http://brownpapertickets.com/event/1414402>Purchase Tickets Online</a>),400,1,8.0,50.0
tt0303353,THE KID STAYS IN THE PICTURE (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/2489998>Purchase Tickets Online</a>),56,1,8.0,7.0
tt0303816,CABIN FEVER (Misery Ann Mayhem's Cinemacabre) (FNL) (<a target=”_blank” href=http://brownpapertickets.com/event/588271>Purchase Tickets Online</a>),110,1,8.0,13.75
tt0307987,BAD SANTA (Parkway Classics) (<a target=”_blank” href=http://brownpapertickets.com/event/2465199>Purchase Tickets Online</a>),80,1,8.0,10.0
tt0327597,CORALINE (Animation KO) (<a target=”_blank” href=http://brownpapertickets.com/event/2269925>Purchase Tickets Online</a>),208,1,8.0,26.0
tt0332280,THE NOTEBOOK (Valentine's Day Movie) (<a target=”_blank” href=http://brownpapertickets.com/event/2488074>Purchase Tickets Online</a>),591,1,8.0,73.875
tt0332379,SCHOOL OF ROCK (Comedy Film Series) (<a target=”_blank” href=http://brownpapertickets.com/event/526604>Purchase Tickets Online</a>0,102,1,8.0,12.75
tt0347618,THE CAT RETURNS (Animation K.O.) (<a target=”_blank” href=http://brownpapertickets.com/event/2403387>Purchase Tickets Online</a>),968,1,8.0,121.0
tt0352014,A CHINESE GHOST STORY (Martial Arts Matinee) (<a target=”_blank” href=http://brownpapertickets.com/event/845274>Purchase Tickets Online</a>),176,1,8.0,22.0
tt0353969,"MEMORIES OF MURDER - Oppa Oakland Style (<a target=""_blank"" href=""http://www.brownpapertickets.com/event/346649"">Purchase Tickets Online</a>)",240,1,6.0,40.0
tt0359950,THE SECRET LIFE OF WALTER MITTY (2013) (Party at the Parkway) (<a target=”_blank” href=http://brownpapertickets.com/event/644474>Purchase Tickets Online</a>),103,1,8.0,12.875
tt0365748,"SHAUN OF THE DEAD (Parkway Classics) <a target=""_blank"" href=""http://www.brownpapertickets.com/event/378092"">Purchase Tickets Online</a>",368,1,6.0,61.3333333333333
tt0366551,"HAROLD & KUMAR GO TO WHITE CASTLE (Parkway Classics) <a target=""_blank"" href=""http://www.brownpapertickets.com/event/363880"">Purchase Tickets Online</a>",132,1,6.0,22.0
tt0367027,SHORTBUS (Spectrum Queer Media),80,1,6.0,13.3333333333333
tt0372588,"TEAM AMERICA: WORLD POLICE (Parkway Classics) <a target=""_blank"" href=""http://www.brownpapertickets.com/event/397093"">Purchase Tickets Online</a>",87,1,6.0,14.5
tt0377092,MEAN GIRLS,234,1,8.0,29.25
tt0379725,CAPOTE (Philip Seymour Hoffman Tribute) (<a target=”_blank” href=http://brownpapertickets.com/event/577223>Purchase Tickets Online</a),380,1,8.0,47.5
tt0388473,TOKYO GODFATHERS (Animation KO) (<a target=”_blank” href=http://brownpapertickets.com/event/2466486>Purchase Tickets Online</a>),400,1,8.0,50.0
tt0388795,BROKEBACK MOUNTAIN (Parkway Classics) (<a target=”_blank” href=http://brownpapertickets.com/event/2490546>Purchase Tickets Online</a>),342,1,8.0,42.75
tt0401792,SIN CITY (Parkway Classics) (<a target=”_blank” href=http://www.brownpapertickets.com/event/433213>Purchase Tickets Online</a>),294,1,6.0,49.0
tt0405296,"A SCANNER DARKLY (Parkway Classics) <a target=""_blank"" href=""http://www.brownpapertickets.com/event/360842"">Purchase Tickets Online</a>",174,1,6.0,29.0
tt0412886,"JUVIES, co-presented by UnCommon Law featuring a post-film discussion (Doc Night) (<a target=”_blank” href=http://www.brownpapertickets.com/event/2486435>Purchase Tickets Online</a>)",1198,1,10.0,119.8
tt0432283,FANTASTIC MR. FOX (Parkway Classics) (<a target=”_blank” href=http://brownpapertickets.com/event/724027>Purchase Tickets Online</a>),256,1,8.0,32.0
tt0434409,V FOR VENDETTA (Staff Pick Night) (<a target=”_blank” href=http://brownpapertickets.com/event/1766141>Purchase Tickets Online</a>),369,1,8.0,46.125
tt0439815,SLITHER (Party at the Parkway) (<a target=”_blank” href=http://brownpapertickets.com/event/465364>Purchase Tickets Online</a>),100,1,8.0,12.5
tt0462322,GRINDHOUSE (Misery Ann Mayhem's Cinemacabre) (<a target=”_blank” href=http://brownpapertickets.com/event/543215>Purchase Tickets Online</a>),352,1,8.0,44.0
tt0462757,"THE AGGRESSIVES (Spectrum Queer Media) <a target=""_blank"" href=""http://www.brownpapertickets.com/event/378369"">Purchase Tickets Online</a>",60,1,6.0,10.0
tt0467406,JUNO (Parkway Classics) (<a target=”_blank” href=http://brownpapertickets.com/event/2403671>Purchase Tickets Online</a>),66,1,8.0,8.25
tt0472062,CHARLIE WILSON'S WAR (Philip Seymour Hoffman Tribute) (<a target=”_blank” href=http://brownpapertickets.com/event/577220>Purchase Tickets Online</a>),128,1,8.0,16.0
tt0475290,HAIL CAESAR! (<a target=”_blank” href=https://ticketing.us.veezi.com/purchase/537?siteToken=P5WXdOEJ3Eq2eHbZHTAtbg%3D%3D>Purchase Tickets Online</a>),296,1,8.0,37.0
tt0497465,VICKY CRISTINA BARCELONA (Party at the Parkway) (<a target=”_blank” href=http://brownpapertickets.com/event/2461466>Purchase Tickets Online</a>),1184,1,8.0,148.0
tt0760167,Fabulous - The Story of Queer Cinema,138,1,6.0,23.0
tt0795421,"MAMMA MIA! SINGALONG with hosts Barely Legal (<a target=""_blank"" href=""http://www.brownpapertickets.com/event/377611"">Purchase Tickets Online</a>)",340,1,8.0,42.5
tt0851578,PAPRIKA (Animation K.O.!) (<a target=”_blank” href=http://brownpapertickets.com/event/787637>Purchase Tickets Online</a>),312,1,8.0,39.0
tt0862856,TRICK 'R TREAT (Staff Pick Night) (<a target=”_blank” href=http://brownpapertickets.com/event/2253238>Purchase Tickets Online</a>),472,1,8.0,59.0
tt0882789,"MR. RIGHT (<a href=""http://www.spectrumqueermedia.com"">Spectrum Queer Media</a>) <a target=""_blank"" href=""http://www.brownpapertickets.com/event/404848"">Purchase Tickets Online</a>",6,1,6.0,1.0
tt0889671,TRUMBO (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/2477207>Purchase Tickets Online</a>),176,1,8.0,22.0
tt0901487,"THE GOOD, THE BAD, THE WEIRD (Oppa Oakland Style) <a target=""_blank"" href=""http://www.brownpapertickets.com/event/369438"">Purchase Tickets Online</a>",182,1,6.0,30.3333333333333
tt0923811,EVANGELION 1.11 - YOU ARE (NOT) ALONE (Animation K.O.) (<a target=”_blank” href=http://brownpapertickets.com/event/1756621>Purchase Tickets Online</a>),534,1,8.0,66.75
tt0952640,ALVIN AND THE CHIPMUNKS (Party @ The Parkway) (<a target=”_blank” href=http://brownpapertickets.com/event/550643>Purchase Tickets Online</a>),332,1,8.0,41.5
tt0978762,"MARY AND MAX, presented by SFJFF Kids (<a target=”_blank” href=http://brownpapertickets.com/event/724049>Purchase Tickets Online</a>)",64,1,8.0,8.0
tt0991167,PING PONG PLAYA (Party at the Parkway) (<a target=”_blank” href=http://brownpapertickets.com/event/531157>Purchase Tickets Online</a>),40,1,8.0,5.0
tt1139797,LET THE RIGHT ONE IN (Parkway Classics) (<a target=”_blank” href=http://brownpapertickets.com/event/740755>Purchase Tickets Online</a>),248,1,8.0,31.0
tt1152399,"GHOST BIRD, co-presented by The Berkeley FILM Foundation and featuring a post-film Q&A with director Scott Crocker (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/1447257>Purchase Tickets Online</a>)",470,1,10.0,47.0
tt1152834,Pageant (Spectrum Queer Media),204,1,6.0,34.0
tt1210166,MONEYBALL (Philip Seymour Hoffman Tribute) (<a target=”_blank” href=http://brownpapertickets.com/event/577229>Purchase Tickets Online</a>),42,1,8.0,5.25
tt1220719,IP MAN (Martial Arts Matinee) (<a target=”_blank” href=http://brownpapertickets.com/event/531763>Purchase Tickets Online</a>),136,1,8.0,17.0
tt1233611,"VISUAL ACOUSTICS, co-presented by the American Institute of Architects (<a target=”_blank” href=http://brownpapertickets.com/event/583963>Purchase Tickets Online</a>)",264,1,8.0,33.0
tt1259521,"CABIN IN THE WOODS, co-presented and featuring a pre-film lecture by Chris Noessel of scifiinterfaces.com (<a target=”_blank” href=http://brownpapertickets.com/event/885503>Purchase Tickets Online</a>)",673,1,8.0,84.125
tt1296906,TWO SPIRITS AND Digital Shorts from The Native American Health Centers Digital Storytelling Project (Spectrum Queer Media presents),126,1,6.0,21.0
tt1316037,"BIRDEMIC: SHOCK and TERROR (<a target=""_blank"" href=""http://www.brownpapertickets.com/event/356389"">Purchase Tickets Online</a>)",84,1,6.0,14.0
tt1326194,"BEER WARS, presented by Bison Brewery (Baby Brigade) (<a target=”_blank” href=http://brownpapertickets.com/event/512114>Purchase Tickets Online</a>)",158,1,8.0,19.75
tt1326956,"OUR SUMMER IN TEHRAN, co-presented by The Berkeley FILM Foundation and featuring a post-film Q&A with director Justine Shapiro and editor Sabereh Kashi (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/1883191>Purchase Tickets Online</a>)",701,1,10.0,70.1
tt1332028,"<a href=""www.trashfilmorgy.com"">Trash Film Orgy</a> presents... MONSTER FROM BIKINI BEACH (<a target=""_blank"" href=""http://www.brownpapertickets.com/event/386656"">Purchase Tickets Online</a>)",200,1,10.0,20.0
tt1353056,"RUPAUL'S DRAG RACE Season 5 Finale Live! ~~ with guest host Cemora Valentino-Devine (<a target=""_blank"" href=""http://www.brownpapertickets.com/event/378916"">Purchase Tickets Online</a>)",618,1,5.0,123.6
tt1356790,I AM DIVINE (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/503841>Purchase Tickets Online</a>),340,1,8.0,42.5
tt1363482,STILL BLACK: A PORTRAIT OF BLACK TRANSMEN (Spectrum Queer Media presents),156,1,6.0,26.0
tt1405357,"ARCHEOLOGY OF MEMORY: VILLA GRIMALDI, co-presented by The Berkeley FILM Foundation w/post-film Q&A featuring director Marilyn Mulford (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/730920>Purchase Tickets Online</a>)",230,1,10.0,23.0
tt1411704,HOP (Easter Brunch),164,1,7.0,23.4285714285714
tt1435513,"Feelmore Fresh Fridays - April 2013 - HYSTERIA (<a target=""_blank"" href=""http://www.brownpapertickets.com/event/343910"">Purchase Tickets Online</a>)",340,1,10.0,34.0
tt1441083,"THE ZIGZAG KID, co-presented by the San Francisco Jewish Film Festival (SFJFF Kids)",192,1,8.0,24.0
tt1447508,"PEEPLI [LIVE] Oppa Oakland Style! (<a target=""_blank"" href=""http://www.brownpapertickets.com/event/379482"">Purchase Tickets Online</a>)",390,1,6.0,65.0
tt1460739,"BETTER THIS WORLD, co-presented by the Berkeley FILM Foundation and featuring a post-film Q&A with the filmmakers (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/2402860>Purchase Tickets Online</a>)",490,1,10.0,49.0
tt1466054,CLOUDBURST (Spectrum Queer Media),140,1,8.0,17.5
tt1474276,SUMMER WARS (Animation KO!) (<a target=”_blank” href=http://brownpapertickets.com/event/1171870>Purchase Tickets Online</a>),152,1,8.0,19.0
tt1477715,THIS IS IT (Michael Jackson's Birthday Bash - Movie Only) (<a target=”_blank” href=http://brownpapertickets.com/event/809389>Purchase Tickets Online</a>),416,1,8.0,52.0
tt1483797,REDLINE (Animation KO!) (<a target=”_blank” href=http://brownpapertickets.com/event/845293>Purchase Tickets Online</a>),294,1,8.0,36.75
tt1499958,"THE HERETICS, co-presented by The Berkeley FILM Foundation with a post-film Q&A with producer Crescent Diamond (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/785782>Purchase Tickets Online</a>)",240,1,10.0,24.0
tt1507369,"THE OWLS, a film by Cheryl Dunye -- CLEVER Media Arts Think Tank (<a target=""_blank"" href=""http://www.brownpapertickets.com/event/388079"">Purchase Tickets Online</a>)",255,1,8.0,31.875
tt1517069,"""HOLDING ON TO JAH"" BENEFIT (<a target=”_blank” href=http://brownpapertickets.com/event/802661>Purchase Tickets Online</a>)",32,1,10.0,3.2
tt1525838,Spectrum Queer Media Presents: GUN HILL ROAD (<a target=”_blank” href=http://www.brownpapertickets.com/event/441867>Purchase Tickets Online</a>),78,1,6.0,13.0
tt1532503,BEGINNERS,120,1,8.0,15.0
tt1539489,"<a href=""http://www.afiercegreenfire.com/"">A FIERCE GREEN FIRE: THE BATTLE FOR A LIVING PLANET- Q&A following the screening with the film's Associate Producer, Celia Kitchell.</a> (Doc Night at The New Parkway) <a target=""_blank"" href=""http://www.brownpapertickets.com/event/375356"">Purchase Tickets Online</a>",228,1,6.0,38.0
tt1567233,"FORKS OVER KNIVES, featuring a post-film Q&A with Michelle Dwyer and Holly Works (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/1353701>Purchase Tickets Online</a>)",361,1,10.0,36.1
tt1568335,JEAN BASQUIAT: THE RADIANT CHILD (Spectrum Queer Media) (<a target=”_blank” href=http://brownpapertickets.com/event/525951>Purchase Tickets Online</a>),224,1,8.0,28.0
tt1633298,ARTGASM co-presents a film by Emilie Jouvet with a post-film discussion moderated by Madison Young (ArtGasm) (<a target=”_blank” href=http://brownpapertickets.com/event/1353812>Purchase Tickets Online</a>),222,1,10.0,22.2
tt1666287,FROM A TO B (Arab Film Festival),500,1,8.0,62.5
tt1675163,GOOD NIGHT (Devolver Films Night) (<a target=”_blank” href=http://brownpapertickets.com/event/507742>Purchase Tickets Online</a>),80,1,8.0,10.0
tt1701976,"URBANIZED, co-presented by The American Institute of Architects, East Bay Chapter (<a target=”_blank” href=http://brownpapertickets.com/event/706864>Purchase Tickets Online</a>)",376,1,8.0,47.0
tt1736049,"A PLACE AT THE TABLE, presented by the Oakland Food Policy Council (<a target=”_blank” href=http://brownpapertickets.com/event/477059>Purchase Tickets Online</a>)",500,1,10.0,50.0
tt1746153,CRIME AFTER CRIME (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/2272916>Purchase Tickets Online</a>),1026,1,10.0,102.6
tt1753666,"DAVID, presented by SFJFF Kids",168,1,8.0,21.0
tt1754104,LEAVE IT ON THE FLOOR (Spectrum Queer Media)(<a target=”_blank” href=http://brownpapertickets.com/event/507740>Purchase Tickets Online</a>),83,1,8.0,10.375
tt1758770,"STUD LIFE (<a href=""http://www.spectrumqueermedia.com"">Spectrum Queer Media</a>) <a target=""_blank"" href=""http://www.brownpapertickets.com/event/307623"">Purchase Tickets Online</a>",168,1,6.0,28.0
tt1767353,"COMMIE CAMP, presented by SFJFF Kids (<a target=”_blank” href=http://brownpapertickets.com/event/678005>Purchase Tickets Online</a>)",136,1,8.0,17.0
tt1806837,"CHICKENS IN THE SHADOWS, co-presented by film curator Jeff M. Giordano and featuring a post-film Q&A with the director Vincent Gargiulo and Toaster N Moose (Local Filmmaker Showcase) (<a target=”_blank” href=http://brownpapertickets.com/event/916972>Purchase Tickets Online</a>)",160,1,10.0,16.0
tt1820488,WAR WITCH (International Cinema Night),162,1,6.0,27.0
tt1822381,EVOCATEUR: THE MORTON DOWNEY JR STORY (Doc Night at The New Parkway),61,1,8.0,7.625
tt1844056,"THE BARBER OF BIRMINGHAM: FOOT SOLDIER OF THE CIVIL RIGHTS & RIDING MY WAY BACK, co-presented by The Berkeley FILM Foundation (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/577039>Purchase Tickets Online</a>)",685,1,10.0,68.5
tt1845804,In the Family (Spectrum Queer Media presents),48,1,6.0,8.0
tt1847731,Spectrum Queer Media Presents: TOMBOY (<a target=”_blank” href=http://www.brownpapertickets.com/event/441862>Purchase Tickets Online</a>),198,1,6.0,33.0
tt1996310,"LORE (International Cinema Night) <a target=""_blank"" href=""http://www.brownpapertickets.com/event/366399"">Purchase Tickets Online</a>",166,1,6.0,27.6666666666667
tt2010939,ONE TRACK HEART,228,1,6.0,38.0
tt2076897,MY BROTHER THE DEVIL (Spectrum Queer Media),104,1,8.0,13.0
tt2082517,ZIPPER (Brooklyn Reconstructed),158,1,8.0,19.75
tt2084953,TERMS & CONDITIONS MAY APPLY (Doc Night at The New Parkway) (<a target=”_blank” href=http://www.brownpapertickets.com/event/441964>Purchase Tickets Online</a>),288,1,6.0,48.0
tt2085759,"<a href=""http://www.bidder70film.com/"">BIDDER 70</a> (Doc Night at The New Parkway) <a target=""_blank"" href=""http://www.brownpapertickets.com/event/381744"">Purchase Tickets Online</a>",150,1,6.0,25.0
tt2085910,"ROOM 237 (Doc Night at The New Parkway) <a target=""_blank"" href=""http://www.brownpapertickets.com/event/378913"">Purchase Tickets Online</a>",176,1,6.0,29.3333333333333
tt2088714,CALL ME KUCHU! (Spectrum Queer Media)  (<a target=”_blank” href=http://brownpapertickets.com/event/460553>Purchase Tickets Online</a>),126,1,8.0,15.75
tt2088883,RISING FROM ASHES (Doc Night at The New Parkway) (<a target=”_blank” href=http://www.brownpapertickets.com/event/441821>Purchase Tickets Online</a>),567,1,6.0,94.5
tt2089674,ELEMENTAL (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/535238>Purchase Tickets Online</a>),230,1,10.0,23.0
tt2094890,"MOTHER OF GEORGE, presented by Broaklyn Film and Theater Company (<a target=”_blank” href=http://brownpapertickets.com/event/512499>Purchase Tickets Online</a>)",510,1,10.0,51.0
tt2111474,OUR SCHOOL (<a target=”_blank” href=http://brownpapertickets.com/event/1099894>Purchase Tickets Online</a>),165,1,8.0,20.625
tt2119463,"LET THE FIRE BURN, presented by Broaklyn Film and Theater Company(<a target=”_blank” href=http://brownpapertickets.com/event/512501>Purchase Tickets Online</a>)",580,1,10.0,58.0
tt2130321,"WEST OF MEMPHIS (Doc Night at The New Parkway) <a target=""_blank"" href=""http://www.brownpapertickets.com/event/342787"">Purchase Tickets Online</a>",144,1,6.0,24.0
tt2140655,"WARIAZONE, with post-film Q&A with the co-director, Terje Toomistu (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/609460>Purchase Tickets Online</a>)",140,1,10.0,14.0
tt2170509,"MOMMY IS COMING (Q & A with filmmaker Cheryl Dunye, cast member Jiz Lee and music supervisor Rob Fatal) <a target=""_blank"" href=""http://www.brownpapertickets.com/event/343966"">Purchase Tickets Online</a>",890,1,10.0,89.0
tt2178935,"TEY(A.K.A AUJOURD'HUI), with post-film discussion (<a target=”_blank” href=http://teypremier.eventbrite.com>Purchase Tickets Online</a>)",880,1,8.0,110.0
tt2180016,"ICEBERG SLIM: PORTRAIT OF A PIMP (Doc Night at The New Parkway) <a target=""_blank"" href=""http://www.brownpapertickets.com/event/409044"">Purchase Tickets Online</a>",246,1,8.0,30.75
tt2181804,THIS IS NOT A FILM (Doc Night at The New Parkway),384,1,6.0,64.0
tt2182187,"<a href=""http://therepseries.com/"">THE REP</a> (Doc Night at The New Parkway) <a target=""_blank"" href=""http://www.brownpapertickets.com/event/404850"">Purchase Tickets Online</a>",18,1,6.0,3.0
tt2186685,ALICE WALKER: BEAUTY IN TRUTH (Spectrum Queer Media) (<a target=”_blank” href=http://brownpapertickets.com/event/521030>Purchase Tickets Online</a>),640,1,10.0,64.0
tt2191562,"ALHELM: MARTIN LUTHER KING IN PALESTINE, co-presented by The Berkeley FILM Foundation (<a target=”_blank” href=http://brownpapertickets.com/event/607810>Purchase Tickets Online</a>)",228,1,10.0,22.8
tt2196638,"GULABI GANG, followed by Q & A with Filmmaker Nishtha Jain (<a target=”_blank” href=http://brownpapertickets.com/event/876342>Purchase Tickets Online</a>)",135,1,10.0,13.5
tt2200975,"AUDRE LORDE: THE BERLIN YEARS 1984-1992 (Spectrum Queer Media) <a target=""_blank"" href=""http://www.brownpapertickets.com/event/360919"">Purchase Tickets Online</a>",570,1,6.0,95.0
tt2229399,SYMPHONY OF THE SOIL (Doc Night) Post film Q&A with director Deborah Koons! (<a target=”_blank” href=http://brownpapertickets.com/event/471530>Purchase Tickets Online</a>),480,1,10.0,48.0
tt2231159,"COME HELL OR HIGH WATER: THE BATTLE FOR TURKEY CREEK, co-presented by The Berkeley FILM Foundation featuring a post-film Q&A with director Leah Mahan, Derek Evans of Turkey Creek, and former Mayor of Berkeley Gus Newport (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/835481>Purchase Tickets Online</a>)",670,1,10.0,67.0
tt2258685,THE WORLD BEFORE HER,78,1,8.0,9.75
tt2273433,"MRS. JUDO, featuring a post-film Q&A with director Yuriko Gamo Romer ( Local Filmmaker Showcase) (<a target=”_blank” href=http://brownpapertickets.com/event/734899>Purchase Tickets Online</a>)",420,1,10.0,42.0
tt2281201,DOIN IT IN THE PARK: PICK-UP BASKETBALL NY (<a target=”_blank” href=http://www.tugg.com/events/4418>Reserve Your Tickets Online</a>),918,1,9.0,102.0
tt2320031,"Feelmore Fresh Fridays - 'SEXING THE TRANSMAN' (<a target=""_blank"" href=""http://www.brownpapertickets.com/event/338044"">Purchase Tickets Online</a>)",481,1,10.0,48.1
tt2332579,CRYSTAL FAIRY AND THE MAGICAL CACTUS,282,1,8.0,35.25
tt2339379,BIG WORDS (<a target=”_blank” href=http://brownpapertickets.com/event/451112>Purchase Tickets Online</a>),90,1,6.0,15.0
tt2357398,"THE FRONT MAN, co-presented by The National Poetry Slam and featuring a live poetry performance (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/755337>Purchase Tickets Online</a>)",78,1,10.0,7.8
